Term	Ont	N	DE	P.DE	FDR	ratio
GO:1904478	regulation of intestinal absorption	BP	4	0	1	1	0
GO:1904729	regulation of intestinal lipid absorption	BP	3	0	1	1	0
GO:2001138	regulation of phospholipid transport	BP	6	0	1	1	0
GO:2001140	positive regulation of phospholipid transport	BP	6	0	1	1	0
GO:0032372	negative regulation of sterol transport	BP	4	0	1	1	0
GO:0032375	negative regulation of cholesterol transport	BP	4	0	1	1	0
GO:0034374	low-density lipoprotein particle remodeling	BP	3	0	1	1	0
GO:0034381	plasma lipoprotein particle clearance	BP	7	0	1	1	0
GO:0034384	high-density lipoprotein particle clearance	BP	3	0	1	1	0
GO:0060620	regulation of cholesterol import	BP	3	0	1	1	0
GO:0060621	negative regulation of cholesterol import	BP	1	0	1	1	0
GO:0006707	cholesterol catabolic process	BP	3	0	1	1	0
GO:0010232	vascular transport	BP	6	0	1	1	0
GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	BP	12	0	1	1	0
GO:0010642	negative regulation of platelet-derived growth factor receptor signaling pathway	BP	7	0	1	1	0
GO:0010877	lipid transport involved in lipid storage	BP	1	0	1	1	0
GO:0016127	sterol catabolic process	BP	3	0	1	1	0
GO:0017038	protein import	BP	3	0	1	1	0
GO:0019068	virion assembly	BP	3	0	1	1	0
GO:0032799	low-density lipoprotein receptor particle metabolic process	BP	1	0	1	1	0
GO:0032801	receptor catabolic process	BP	6	0	1	1	0
GO:0032802	low-density lipoprotein particle receptor catabolic process	BP	1	0	1	1	0
GO:0032803	regulation of low-density lipoprotein particle receptor catabolic process	BP	1	0	1	1	0
GO:0032805	positive regulation of low-density lipoprotein particle receptor catabolic process	BP	1	0	1	1	0
GO:0034382	chylomicron remnant clearance	BP	2	0	1	1	0
GO:0034447	very-low-density lipoprotein particle clearance	BP	2	0	1	1	0
GO:0035641	locomotory exploration behavior	BP	9	0	1	1	0
GO:0035821	modulation of process of another organism	BP	19	0	1	1	0
GO:0042159	lipoprotein catabolic process	BP	3	0	1	1	0
GO:0042953	lipoprotein transport	BP	4	0	1	1	0
GO:0043116	negative regulation of vascular permeability	BP	9	0	1	1	0
GO:0044788	host-mediated perturbation of viral process	BP	14	0	1	1	0
GO:0044794	host-mediated activation of viral process	BP	7	0	1	1	0
GO:0044872	lipoprotein localization	BP	4	0	1	1	0
GO:0045541	negative regulation of cholesterol biosynthetic process	BP	2	0	1	1	0
GO:0051851	host-mediated perturbation of symbiont process	BP	16	0	1	1	0
GO:0071830	triglyceride-rich lipoprotein particle clearance	BP	2	0	1	1	0
GO:0071831	intermediate-density lipoprotein particle clearance	BP	1	0	1	1	0
GO:0090206	negative regulation of cholesterol metabolic process	BP	2	0	1	1	0
GO:0090209	negative regulation of triglyceride metabolic process	BP	6	0	1	1	0
GO:0090370	negative regulation of cholesterol efflux	BP	2	0	1	1	0
GO:0090731	cellular response to very-low-density lipoprotein particle stimulus	BP	1	0	1	1	0
GO:0097062	dendritic spine maintenance	BP	7	0	1	1	0
GO:0097090	presynaptic membrane organization	BP	4	0	1	1	0
GO:0097114	NMDA glutamate receptor clustering	BP	2	0	1	1	0
GO:0097242	amyloid-beta clearance	BP	10	0	1	1	0
GO:0106119	negative regulation of sterol biosynthetic process	BP	2	0	1	1	0
GO:0140075	regulation of lipoprotein transport	BP	3	0	1	1	0
GO:0140077	positive regulation of lipoprotein transport	BP	3	0	1	1	0
GO:0150104	transport across blood-brain barrier	BP	5	0	1	1	0
GO:0150200	regulation of transport across blood-brain barrier	BP	1	0	1	1	0
GO:0150201	positive regulation of transport across blood-brain barrier	BP	1	0	1	1	0
GO:0150202	negative regulation of transport across blood-brain barrier	BP	1	0	1	1	0
GO:1900221	regulation of amyloid-beta clearance	BP	8	0	1	1	0
GO:1900223	positive regulation of amyloid-beta clearance	BP	4	0	1	1	0
GO:1900272	negative regulation of long-term synaptic potentiation	BP	3	0	1	1	0
GO:1901626	regulation of postsynaptic membrane organization	BP	3	0	1	1	0
GO:1901627	negative regulation of postsynaptic membrane organization	BP	1	0	1	1	0
GO:1901629	regulation of presynaptic membrane organization	BP	2	0	1	1	0
GO:1901631	positive regulation of presynaptic membrane organization	BP	2	0	1	1	0
GO:1902950	regulation of dendritic spine maintenance	BP	3	0	1	1	0
GO:1902951	negative regulation of dendritic spine maintenance	BP	2	0	1	1	0
GO:1902952	positive regulation of dendritic spine maintenance	BP	2	0	1	1	0
GO:1902988	neurofibrillary tangle assembly	BP	4	0	1	1	0
GO:1902996	regulation of neurofibrillary tangle assembly	BP	4	0	1	1	0
GO:1902998	positive regulation of neurofibrillary tangle assembly	BP	2	0	1	1	0
GO:1902999	negative regulation of phospholipid efflux	BP	1	0	1	1	0
GO:1903000	regulation of lipid transport across blood-brain barrier	BP	1	0	1	1	0
GO:1903001	negative regulation of lipid transport across blood-brain barrier	BP	1	0	1	1	0
GO:1903002	positive regulation of lipid transport across blood-brain barrier	BP	1	0	1	1	0
GO:1905890	regulation of cellular response to very-low-density lipoprotein particle stimulus	BP	1	0	1	1	0
GO:1990379	lipid transport across blood-brain barrier	BP	3	0	1	1	0
GO:2000644	regulation of receptor catabolic process	BP	3	0	1	1	0
GO:2000646	positive regulation of receptor catabolic process	BP	3	0	1	1	0
GO:2001139	negative regulation of phospholipid transport	BP	1	0	1	1	0
GO:0001945	lymph vessel development	BP	6	0	1	1	0
GO:0009956	radial pattern formation	BP	1	0	1	1	0
GO:0038084	vascular endothelial growth factor signaling pathway	BP	18	0	1	1	0
GO:0060707	trophoblast giant cell differentiation	BP	4	0	1	1	0
GO:0060836	lymphatic endothelial cell differentiation	BP	4	0	1	1	0
GO:0060838	lymphatic endothelial cell fate commitment	BP	3	0	1	1	0
GO:0060839	endothelial cell fate commitment	BP	4	0	1	1	0
GO:0072148	epithelial cell fate commitment	BP	8	0	1	1	0
GO:1900746	regulation of vascular endothelial growth factor signaling pathway	BP	13	0	1	1	0
GO:1900747	negative regulation of vascular endothelial growth factor signaling pathway	BP	3	0	1	1	0
GO:1902547	regulation of cellular response to vascular endothelial growth factor stimulus	BP	13	0	1	1	0
GO:1902548	negative regulation of cellular response to vascular endothelial growth factor stimulus	BP	3	0	1	1	0
GO:1904936	interneuron migration	BP	2	0	1	1	0
GO:0010573	vascular endothelial growth factor production	BP	5	0	1	1	0
GO:0010574	regulation of vascular endothelial growth factor production	BP	5	0	1	1	0
GO:0015669	gas transport	BP	2	0	1	1	0
GO:0015670	carbon dioxide transport	BP	1	0	1	1	0
GO:0019755	one-carbon compound transport	BP	3	0	1	1	0
GO:0033326	cerebrospinal fluid secretion	BP	2	0	1	1	0
GO:0032506	cytokinetic process	BP	12	0	1	1	0
GO:0032954	regulation of cytokinetic process	BP	3	0	1	1	0
GO:0034143	regulation of toll-like receptor 4 signaling pathway	BP	8	0	1	1	0
GO:0036010	protein localization to endosome	BP	11	0	1	1	0
GO:0072741	protein localization to cell division site	BP	2	0	1	1	0
GO:0090162	establishment of epithelial cell polarity	BP	14	0	1	1	0
GO:0097284	hepatocyte apoptotic process	BP	8	0	1	1	0
GO:0098880	maintenance of postsynaptic specialization structure	BP	6	0	1	1	0
GO:0099562	maintenance of postsynaptic density structure	BP	4	0	1	1	0
GO:0120180	cell-substrate junction disassembly	BP	3	0	1	1	0
GO:0120181	focal adhesion disassembly	BP	3	0	1	1	0
GO:0120182	regulation of focal adhesion disassembly	BP	3	0	1	1	0
GO:0120183	positive regulation of focal adhesion disassembly	BP	3	0	1	1	0
GO:0150146	cell junction disassembly	BP	8	0	1	1	0
GO:1902410	mitotic cytokinetic process	BP	9	0	1	1	0
GO:1902412	regulation of mitotic cytokinesis	BP	4	0	1	1	0
GO:1903436	regulation of mitotic cytokinetic process	BP	3	0	1	1	0
GO:1903438	positive regulation of mitotic cytokinetic process	BP	3	0	1	1	0
GO:1903490	positive regulation of mitotic cytokinesis	BP	4	0	1	1	0
GO:1905345	protein localization to cleavage furrow	BP	2	0	1	1	0
GO:2000009	negative regulation of protein localization to cell surface	BP	4	0	1	1	0
GO:0002360	T cell lineage commitment	BP	8	0	1	1	0
GO:0002363	alpha-beta T cell lineage commitment	BP	6	0	1	1	0
GO:0003056	regulation of vascular associated smooth muscle contraction	BP	4	0	1	1	0
GO:0003100	regulation of systemic arterial blood pressure by endothelin	BP	3	0	1	1	0
GO:0003159	morphogenesis of an endothelium	BP	2	0	1	1	0
GO:0003189	aortic valve formation	BP	1	0	1	1	0
GO:0021861	forebrain radial glial cell differentiation	BP	6	0	1	1	0
GO:0033144	negative regulation of intracellular steroid hormone receptor signaling pathway	BP	10	0	1	1	0
GO:0035385	Roundabout signaling pathway	BP	4	0	1	1	0
GO:0036089	cleavage furrow formation	BP	3	0	1	1	0
GO:0043366	beta selection	BP	1	0	1	1	0
GO:0045058	T cell selection	BP	12	0	1	1	0
GO:0045198	establishment of epithelial cell apical/basal polarity	BP	7	0	1	1	0
GO:0046632	alpha-beta T cell differentiation	BP	34	0	1	1	0
GO:0046634	regulation of alpha-beta T cell activation	BP	26	0	1	1	0
GO:0046635	positive regulation of alpha-beta T cell activation	BP	19	0	1	1	0
GO:0046637	regulation of alpha-beta T cell differentiation	BP	19	0	1	1	0
GO:0046638	positive regulation of alpha-beta T cell differentiation	BP	15	0	1	1	0
GO:0060019	radial glial cell differentiation	BP	8	0	1	1	0
GO:0061154	endothelial tube morphogenesis	BP	2	0	1	1	0
GO:0061383	trabecula morphogenesis	BP	15	0	1	1	0
GO:0061430	bone trabecula morphogenesis	BP	7	0	1	1	0
GO:0061756	leukocyte adhesion to vascular endothelial cell	BP	9	0	1	1	0
GO:0071800	podosome assembly	BP	9	0	1	1	0
GO:0071801	regulation of podosome assembly	BP	7	0	1	1	0
GO:0071803	positive regulation of podosome assembly	BP	5	0	1	1	0
GO:0090324	negative regulation of oxidative phosphorylation	BP	3	0	1	1	0
GO:0097498	endothelial tube lumen extension	BP	1	0	1	1	0
GO:1901856	negative regulation of cellular respiration	BP	3	0	1	1	0
GO:1902766	skeletal muscle satellite cell migration	BP	2	0	1	1	0
GO:1903673	mitotic cleavage furrow formation	BP	1	0	1	1	0
GO:1904695	positive regulation of vascular associated smooth muscle contraction	BP	1	0	1	1	0
GO:1904994	regulation of leukocyte adhesion to vascular endothelial cell	BP	5	0	1	1	0
GO:1904996	positive regulation of leukocyte adhesion to vascular endothelial cell	BP	5	0	1	1	0
GO:0010575	positive regulation of vascular endothelial growth factor production	BP	3	0	1	1	0
GO:0032352	positive regulation of hormone metabolic process	BP	5	0	1	1	0
GO:0033233	regulation of protein sumoylation	BP	7	0	1	1	0
GO:0033235	positive regulation of protein sumoylation	BP	4	0	1	1	0
GO:0046886	positive regulation of hormone biosynthetic process	BP	4	0	1	1	0
GO:0070314	G1 to G0 transition	BP	5	0	1	1	0
GO:0030167	proteoglycan catabolic process	BP	3	0	1	1	0
GO:0030207	chondroitin sulfate proteoglycan catabolic process	BP	2	0	1	1	0
GO:0030209	dermatan sulfate proteoglycan catabolic process	BP	2	0	1	1	0
GO:0051597	response to methylmercury	BP	2	0	1	1	0
GO:0061580	colon epithelial cell migration	BP	1	0	1	1	0
GO:0061582	intestinal epithelial cell migration	BP	1	0	1	1	0
GO:0097065	anterior head development	BP	2	0	1	1	0
GO:0001913	T cell mediated cytotoxicity	BP	8	0	1	1	0
GO:0002228	natural killer cell mediated immunity	BP	6	0	1	1	0
GO:0002286	T cell activation involved in immune response	BP	19	0	1	1	0
GO:0002323	natural killer cell activation involved in immune response	BP	2	0	1	1	0
GO:0030101	natural killer cell activation	BP	15	0	1	1	0
GO:0030318	melanocyte differentiation	BP	9	0	1	1	0
GO:0032402	melanosome transport	BP	3	0	1	1	0
GO:0036257	multivesicular body organization	BP	2	0	1	1	0
GO:0042267	natural killer cell mediated cytotoxicity	BP	6	0	1	1	0
GO:0043316	cytotoxic T cell degranulation	BP	1	0	1	1	0
GO:0043320	natural killer cell degranulation	BP	2	0	1	1	0
GO:0045054	constitutive secretory pathway	BP	1	0	1	1	0
GO:0048066	developmental pigmentation	BP	17	0	1	1	0
GO:0050931	pigment cell differentiation	BP	11	0	1	1	0
GO:0051904	pigment granule transport	BP	3	0	1	1	0
GO:0097278	complement-dependent cytotoxicity	BP	4	0	1	1	0
GO:0097734	extracellular exosome biogenesis	BP	5	0	1	1	0
GO:0140112	extracellular vesicle biogenesis	BP	7	0	1	1	0
GO:1903433	regulation of constitutive secretory pathway	BP	1	0	1	1	0
GO:1903435	positive regulation of constitutive secretory pathway	BP	1	0	1	1	0
GO:1990182	exosomal secretion	BP	5	0	1	1	0
GO:0032025	response to cobalt ion	BP	3	0	1	1	0
GO:0140928	inhibition of non-skeletal tissue mineralization	BP	1	0	1	1	0
GO:0000425	pexophagy	BP	5	0	1	1	0
GO:0000729	DNA double-strand break processing	BP	6	0	1	1	0
GO:0002200	somatic diversification of immune receptors	BP	14	0	1	1	0
GO:0002327	immature B cell differentiation	BP	4	0	1	1	0
GO:0002329	pre-B cell differentiation	BP	2	0	1	1	0
GO:0002331	pre-B cell allelic exclusion	BP	1	0	1	1	0
GO:0002562	somatic diversification of immune receptors via germline recombination within a single locus	BP	14	0	1	1	0
GO:0006278	RNA-templated DNA biosynthetic process	BP	8	0	1	1	0
GO:0007004	telomere maintenance via telomerase	BP	8	0	1	1	0
GO:0007095	mitotic G2 DNA damage checkpoint signaling	BP	13	0	1	1	0
GO:0007143	female meiotic nuclear division	BP	5	0	1	1	0
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	BP	31	0	1	1	0
GO:0009994	oocyte differentiation	BP	13	0	1	1	0
GO:0010165	response to X-ray	BP	9	0	1	1	0
GO:0010332	response to gamma radiation	BP	18	0	1	1	0
GO:0016444	somatic cell DNA recombination	BP	14	0	1	1	0
GO:0030242	autophagy of peroxisome	BP	5	0	1	1	0
GO:0030889	negative regulation of B cell proliferation	BP	2	0	1	1	0
GO:0032206	positive regulation of telomere maintenance	BP	12	0	1	1	0
GO:0032210	regulation of telomere maintenance via telomerase	BP	4	0	1	1	0
GO:0032212	positive regulation of telomere maintenance via telomerase	BP	1	0	1	1	0
GO:0033151	V(D)J recombination	BP	6	0	1	1	0
GO:0034397	telomere localization	BP	2	0	1	1	0
GO:0036289	peptidyl-serine autophosphorylation	BP	3	0	1	1	0
GO:0044090	positive regulation of vacuole organization	BP	8	0	1	1	0
GO:0044773	mitotic DNA damage checkpoint signaling	BP	19	0	1	1	0
GO:0044774	mitotic DNA integrity checkpoint signaling	BP	19	0	1	1	0
GO:0045141	meiotic telomere clustering	BP	2	0	1	1	0
GO:0045738	negative regulation of DNA repair	BP	9	0	1	1	0
GO:0045910	negative regulation of DNA recombination	BP	11	0	1	1	0
GO:0048538	thymus development	BP	14	0	1	1	0
GO:0048599	oocyte development	BP	13	0	1	1	0
GO:0050869	negative regulation of B cell activation	BP	6	0	1	1	0
GO:0051409	response to nitrosative stress	BP	3	0	1	1	0
GO:0071479	cellular response to ionizing radiation	BP	20	0	1	1	0
GO:0071480	cellular response to gamma radiation	BP	9	0	1	1	0
GO:0071481	cellular response to X-ray	BP	5	0	1	1	0
GO:0071500	cellular response to nitrosative stress	BP	1	0	1	1	0
GO:0090220	chromosome localization to nuclear envelope involved in homologous chromosome segregation	BP	2	0	1	1	0
GO:0090399	replicative senescence	BP	3	0	1	1	0
GO:0097694	establishment of RNA localization to telomere	BP	1	0	1	1	0
GO:0097695	establishment of protein-containing complex localization to telomere	BP	1	0	1	1	0
GO:0110025	DNA strand resection involved in replication fork processing	BP	2	0	1	1	0
GO:1903624	regulation of DNA catabolic process	BP	5	0	1	1	0
GO:1903626	positive regulation of DNA catabolic process	BP	2	0	1	1	0
GO:1904358	positive regulation of telomere maintenance via telomere lengthening	BP	1	0	1	1	0
GO:1904868	telomerase catalytic core complex assembly	BP	1	0	1	1	0
GO:1904882	regulation of telomerase catalytic core complex assembly	BP	1	0	1	1	0
GO:1904884	positive regulation of telomerase catalytic core complex assembly	BP	1	0	1	1	0
GO:1905323	telomerase holoenzyme complex assembly	BP	2	0	1	1	0
GO:2000042	negative regulation of double-strand break repair via homologous recombination	BP	4	0	1	1	0
GO:2000780	negative regulation of double-strand break repair	BP	9	0	1	1	0
GO:2000786	positive regulation of autophagosome assembly	BP	7	0	1	1	0
GO:0010882	regulation of cardiac muscle contraction by calcium ion signaling	BP	3	0	1	1	0
GO:0055119	relaxation of cardiac muscle	BP	6	0	1	1	0
GO:1903286	regulation of potassium ion import	BP	4	0	1	1	0
GO:1903288	positive regulation of potassium ion import across plasma membrane	BP	4	0	1	1	0
GO:0001895	retina homeostasis	BP	13	0	1	1	0
GO:0021591	ventricular system development	BP	10	0	1	1	0
GO:0021670	lateral ventricle development	BP	5	0	1	1	0
GO:0021678	third ventricle development	BP	2	0	1	1	0
GO:0021932	hindbrain radial glia guided cell migration	BP	6	0	1	1	0
GO:0021944	neuronal-glial interaction involved in hindbrain glial-mediated radial cell migration	BP	1	0	1	1	0
GO:0045494	photoreceptor cell maintenance	BP	12	0	1	1	0
GO:1903976	negative regulation of glial cell migration	BP	3	0	1	1	0
GO:0032780	negative regulation of ATP-dependent activity	BP	3	0	1	1	0
GO:0043462	regulation of ATP-dependent activity	BP	7	0	1	1	0
GO:1903406	regulation of P-type sodium:potassium-exchanging transporter activity	BP	1	0	1	1	0
GO:1903407	negative regulation of P-type sodium:potassium-exchanging transporter activity	BP	1	0	1	1	0
GO:2000649	regulation of sodium ion transmembrane transporter activity	BP	5	0	1	1	0
GO:0036295	cellular response to increased oxygen levels	BP	4	0	1	1	0
GO:0036296	response to increased oxygen levels	BP	6	0	1	1	0
GO:0007035	vacuolar acidification	BP	14	0	1	1	0
GO:0006568	L-tryptophan metabolic process	BP	3	0	1	1	0
GO:0006825	copper ion transport	BP	3	0	1	1	0
GO:0006878	intracellular copper ion homeostasis	BP	2	0	1	1	0
GO:0010273	detoxification of copper ion	BP	4	0	1	1	0
GO:0010591	regulation of lamellipodium assembly	BP	8	0	1	1	0
GO:0010592	positive regulation of lamellipodium assembly	BP	5	0	1	1	0
GO:0015677	copper ion import	BP	2	0	1	1	0
GO:0019430	removal of superoxide radicals	BP	5	0	1	1	0
GO:0021860	pyramidal neuron development	BP	5	0	1	1	0
GO:0021884	forebrain neuron development	BP	16	0	1	1	0
GO:0031069	hair follicle morphogenesis	BP	10	0	1	1	0
GO:0035434	copper ion transmembrane transport	BP	2	0	1	1	0
GO:0035710	CD4-positive, alpha-beta T cell activation	BP	30	0	1	1	0
GO:0042093	T-helper cell differentiation	BP	18	0	1	1	0
GO:0043367	CD4-positive, alpha-beta T cell differentiation	BP	25	0	1	1	0
GO:0046688	response to copper ion	BP	8	0	1	1	0
GO:0048251	elastic fiber assembly	BP	2	0	1	1	0
GO:0048730	epidermis morphogenesis	BP	11	0	1	1	0
GO:0051341	regulation of oxidoreductase activity	BP	4	0	1	1	0
GO:0051353	positive regulation of oxidoreductase activity	BP	3	0	1	1	0
GO:0055070	copper ion homeostasis	BP	2	0	1	1	0
