Term	Ont	N	DE	P.DE	FDR	ratio
GO:0005911	cell-cell junction	CC	475	5	0.447420844127158	1	0.0105263157894737
GO:0003170	heart valve development	BP	64	1	0.448323219221766	1	0.015625
GO:0031016	pancreas development	BP	64	1	0.448323219221766	1	0.015625
GO:1903078	positive regulation of protein localization to plasma membrane	BP	64	1	0.448323219221766	1	0.015625
GO:0044788	host-mediated perturbation of viral process	BP	64	1	0.448323219221766	1	0.015625
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	BP	64	1	0.448323219221766	1	0.015625
GO:0050840	extracellular matrix binding	MF	64	1	0.448323219221766	1	0.015625
GO:0071331	cellular response to hexose stimulus	BP	164	2	0.448545534999576	1	0.0121951219512195
GO:0009266	response to temperature stimulus	BP	164	2	0.448545534999576	1	0.0121951219512195
GO:0044703	multi-organism reproductive process	BP	164	2	0.448545534999576	1	0.0121951219512195
GO:0050708	regulation of protein secretion	BP	267	3	0.448730379007454	1	0.0112359550561798
GO:0140096	catalytic activity, acting on a protein	MF	1962	19	0.448893559795934	1	0.00968399592252803
GO:0016050	vesicle organization	BP	372	4	0.450672710494653	1	0.010752688172043
GO:0051656	establishment of organelle localization	BP	372	4	0.450672710494653	1	0.010752688172043
GO:0071326	cellular response to monosaccharide stimulus	BP	165	2	0.451646928759453	1	0.0121212121212121
GO:0033363	secretory granule organization	BP	65	1	0.453437298027113	1	0.0153846153846154
GO:0032964	collagen biosynthetic process	BP	65	1	0.453437298027113	1	0.0153846153846154
GO:0048255	mRNA stabilization	BP	65	1	0.453437298027113	1	0.0153846153846154
GO:2000300	regulation of synaptic vesicle exocytosis	BP	65	1	0.453437298027113	1	0.0153846153846154
GO:0044183	protein folding chaperone	MF	65	1	0.453437298027113	1	0.0153846153846154
GO:0140006	histone H3 reader activity	MF	65	1	0.453437298027113	1	0.0153846153846154
GO:1901981	phosphatidylinositol phosphate binding	MF	166	2	0.454738524617585	1	0.0120481927710843
GO:0051222	positive regulation of protein transport	BP	270	3	0.455963634697424	1	0.0111111111111111
GO:0005737	cytoplasm	CC	9622	90	0.456398504684817	1	0.00935356474745375
GO:0044706	multi-multicellular organism process	BP	167	2	0.457820238461478	1	0.0119760479041916
GO:0048660	regulation of smooth muscle cell proliferation	BP	167	2	0.457820238461478	1	0.0119760479041916
GO:0044325	transmembrane transporter binding	MF	167	2	0.457820238461478	1	0.0119760479041916
GO:0010817	regulation of hormone levels	BP	481	5	0.458253274856035	1	0.0103950103950104
GO:0015629	actin cytoskeleton	CC	481	5	0.458253274856035	1	0.0103950103950104
GO:0051651	maintenance of location in cell	BP	66	1	0.458504297468417	1	0.0151515151515152
GO:0071248	cellular response to metal ion	BP	168	2	0.460891988539329	1	0.0119047619047619
GO:0072657	protein localization to membrane	BP	483	5	0.461851653204667	1	0.010351966873706
GO:0007267	cell-cell signaling	BP	1121	11	0.462281012976274	1	0.00981266726137377
GO:0051058	negative regulation of small GTPase mediated signal transduction	BP	67	1	0.463524647926277	1	0.0149253731343284
GO:0045669	positive regulation of osteoblast differentiation	BP	67	1	0.463524647926277	1	0.0149253731343284
GO:0043627	response to estrogen	BP	67	1	0.463524647926277	1	0.0149253731343284
GO:0005518	collagen binding	MF	67	1	0.463524647926277	1	0.0149253731343284
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	MF	67	1	0.463524647926277	1	0.0149253731343284
GO:1902806	regulation of cell cycle G1/S phase transition	BP	169	2	0.463953695424169	1	0.0118343195266272
GO:0033554	cellular response to stress	BP	1765	17	0.464970406950098	1	0.00963172804532578
GO:0061025	membrane fusion	BP	170	2	0.467005281978458	1	0.0117647058823529
GO:0007034	vacuolar transport	BP	170	2	0.467005281978458	1	0.0117647058823529
GO:0032411	positive regulation of transporter activity	BP	68	1	0.468498775874571	1	0.0147058823529412
GO:0034308	primary alcohol metabolic process	BP	68	1	0.468498775874571	1	0.0147058823529412
GO:0072088	nephron epithelium morphogenesis	BP	68	1	0.468498775874571	1	0.0147058823529412
GO:0048787	presynaptic active zone membrane	CC	68	1	0.468498775874571	1	0.0147058823529412
GO:0008076	voltage-gated potassium channel complex	CC	68	1	0.468498775874571	1	0.0147058823529412
GO:0045661	regulation of myoblast differentiation	BP	69	1	0.473427103915677	1	0.0144927536231884
GO:0009123	nucleoside monophosphate metabolic process	BP	69	1	0.473427103915677	1	0.0144927536231884
GO:1903035	negative regulation of response to wounding	BP	69	1	0.473427103915677	1	0.0144927536231884
GO:0007269	neurotransmitter secretion	BP	173	2	0.476098581892947	1	0.0115606936416185
GO:0099643	signal release from synapse	BP	173	2	0.476098581892947	1	0.0115606936416185
GO:0009719	response to endogenous stimulus	BP	1349	13	0.478295143087379	1	0.00963676797627873
GO:0030500	regulation of bone mineralization	BP	70	1	0.478310050815363	1	0.0142857142857143
GO:0030032	lamellipodium assembly	BP	70	1	0.478310050815363	1	0.0142857142857143
GO:0072028	nephron morphogenesis	BP	70	1	0.478310050815363	1	0.0142857142857143
GO:1902893	regulation of miRNA transcription	BP	70	1	0.478310050815363	1	0.0142857142857143
GO:0006805	xenobiotic metabolic process	BP	70	1	0.478310050815363	1	0.0142857142857143
GO:0061180	mammary gland epithelium development	BP	70	1	0.478310050815363	1	0.0142857142857143
GO:0097479	synaptic vesicle localization	BP	70	1	0.478310050815363	1	0.0142857142857143
GO:0008347	glial cell migration	BP	70	1	0.478310050815363	1	0.0142857142857143
GO:0051536	iron-sulfur cluster binding	MF	70	1	0.478310050815363	1	0.0142857142857143
GO:0019003	GDP binding	MF	70	1	0.478310050815363	1	0.0142857142857143
GO:0048659	smooth muscle cell proliferation	BP	174	2	0.479108960323832	1	0.0114942528735632
GO:0071322	cellular response to carbohydrate stimulus	BP	175	2	0.482108865869671	1	0.0114285714285714
GO:0033273	response to vitamin	BP	71	1	0.483148031537373	1	0.0140845070422535
GO:0045911	positive regulation of DNA recombination	BP	71	1	0.483148031537373	1	0.0140845070422535
GO:1903036	positive regulation of response to wounding	BP	71	1	0.483148031537373	1	0.0140845070422535
GO:2000027	regulation of animal organ morphogenesis	BP	71	1	0.483148031537373	1	0.0140845070422535
GO:0046513	ceramide biosynthetic process	BP	71	1	0.483148031537373	1	0.0140845070422535
GO:0006022	aminoglycan metabolic process	BP	71	1	0.483148031537373	1	0.0140845070422535
GO:0021879	forebrain neuron differentiation	BP	71	1	0.483148031537373	1	0.0140845070422535
GO:0016441	post-transcriptional gene silencing	BP	71	1	0.483148031537373	1	0.0140845070422535
GO:0050769	positive regulation of neurogenesis	BP	282	3	0.484490307448563	1	0.0106382978723404
GO:0010876	lipid localization	BP	389	4	0.485068087322095	1	0.0102827763496144
GO:0001678	intracellular glucose homeostasis	BP	176	2	0.485098234410654	1	0.0113636363636364
GO:0017156	calcium-ion regulated exocytosis	BP	72	1	0.487941457277704	1	0.0138888888888889
GO:0061614	miRNA transcription	BP	72	1	0.487941457277704	1	0.0138888888888889
GO:0005643	nuclear pore	CC	72	1	0.487941457277704	1	0.0138888888888889
GO:0051495	positive regulation of cytoskeleton organization	BP	177	2	0.488077003880805	1	0.0112994350282486
GO:0042445	hormone metabolic process	BP	177	2	0.488077003880805	1	0.0112994350282486
GO:0007275	multicellular organism development	BP	4162	39	0.488409590035624	1	0.00937049495434887
GO:0030198	extracellular matrix organization	BP	285	3	0.49151294792799	1	0.0105263157894737
GO:0045229	external encapsulating structure organization	BP	285	3	0.49151294792799	1	0.0105263157894737
GO:0051668	localization within membrane	BP	715	7	0.491897206832655	1	0.00979020979020979
GO:0006576	biogenic amine metabolic process	BP	73	1	0.492690735498568	1	0.0136986301369863
GO:0051235	maintenance of location	BP	73	1	0.492690735498568	1	0.0136986301369863
GO:0032272	negative regulation of protein polymerization	BP	73	1	0.492690735498568	1	0.0136986301369863
GO:0014823	response to activity	BP	73	1	0.492690735498568	1	0.0136986301369863
GO:0006303	double-strand break repair via nonhomologous end joining	BP	73	1	0.492690735498568	1	0.0136986301369863
GO:0051540	metal cluster binding	MF	73	1	0.492690735498568	1	0.0136986301369863
GO:0005200	structural constituent of cytoskeleton	MF	73	1	0.492690735498568	1	0.0136986301369863
GO:0043062	extracellular structure organization	BP	286	3	0.493843589884931	1	0.0104895104895105
GO:0050796	regulation of insulin secretion	BP	179	2	0.494002507422482	1	0.0111731843575419
GO:0007286	spermatid development	BP	179	2	0.494002507422482	1	0.0111731843575419
GO:0051054	positive regulation of DNA metabolic process	BP	287	3	0.496169032889565	1	0.0104529616724739
GO:0051057	positive regulation of small GTPase mediated signal transduction	BP	74	1	0.497396269962063	1	0.0135135135135135
GO:0048168	regulation of neuronal synaptic plasticity	BP	74	1	0.497396269962063	1	0.0135135135135135
GO:0098869	cellular oxidant detoxification	BP	74	1	0.497396269962063	1	0.0135135135135135
GO:0045665	negative regulation of neuron differentiation	BP	74	1	0.497396269962063	1	0.0135135135135135
GO:0071479	cellular response to ionizing radiation	BP	74	1	0.497396269962063	1	0.0135135135135135
GO:0043178	alcohol binding	MF	74	1	0.497396269962063	1	0.0135135135135135
GO:0044770	cell cycle phase transition	BP	503	5	0.49743172085349	1	0.0099403578528827
GO:0032370	positive regulation of lipid transport	BP	75	1	0.502058460763531	1	0.0133333333333333
GO:0042982	amyloid precursor protein metabolic process	BP	75	1	0.502058460763531	1	0.0133333333333333
GO:0007422	peripheral nervous system development	BP	75	1	0.502058460763531	1	0.0133333333333333
GO:0060612	adipose tissue development	BP	75	1	0.502058460763531	1	0.0133333333333333
GO:0140056	organelle localization by membrane tethering	BP	75	1	0.502058460763531	1	0.0133333333333333
GO:0070062	extracellular exosome	CC	75	1	0.502058460763531	1	0.0133333333333333
GO:0005546	phosphatidylinositol-4,5-bisphosphate binding	MF	75	1	0.502058460763531	1	0.0133333333333333
GO:0031396	regulation of protein ubiquitination	BP	182	2	0.502809832634634	1	0.010989010989011
GO:1901987	regulation of cell cycle phase transition	BP	398	4	0.502937491045027	1	0.0100502512562814
GO:0035295	tube development	BP	1047	10	0.502974611322746	1	0.00955109837631328
GO:0007600	sensory perception	BP	399	4	0.504906813184556	1	0.0100250626566416
GO:0072659	protein localization to plasma membrane	BP	291	3	0.505417891766663	1	0.0103092783505155
GO:0010638	positive regulation of organelle organization	BP	508	5	0.506196117009867	1	0.00984251968503937
GO:0019229	regulation of vasoconstriction	BP	76	1	0.506677704364622	1	0.0131578947368421
GO:0070301	cellular response to hydrogen peroxide	BP	76	1	0.506677704364622	1	0.0131578947368421
GO:1904377	positive regulation of protein localization to cell periphery	BP	76	1	0.506677704364622	1	0.0131578947368421
GO:1902373	negative regulation of mRNA catabolic process	BP	76	1	0.506677704364622	1	0.0131578947368421
